Place,StateCode,County
curran_township,il,sangamon county
custer,il,will county
cutler,il,perry county
cypress,il,johnson county
dahlgren,il,hamilton county
dahlgren_township,il,hamilton county
dakota,il,stephenson county
dakota_township,il,stephenson county
dale,il,mclean county
dallas_city,il,hancock county
dallas_city_township,il,hancock county
dalton_city,il,moultrie county
dalzell,il,bureau county
damiansville,il,clinton county
dana,il,lasalle county
danforth,il,iroquois county
danforth_township,il,iroquois county
danvers,il,mclean county
danvers_township,il,mclean county
danville,il,vermilion county
danville_township,il,vermilion county
darien,il,dupage county
darwin,il,clark county
davis,il,stephenson county
davis_junction,il,ogle county
dawson,il,sangamon county
dawson_township,il,mclean county
dayton_cdp,il,lasalle county
dayton_township,il,lasalle county
de_land,il,piatt county
de_pue,il,bureau county
de_soto,il,jackson county
de_soto_township,il,jackson county
de_witt,il,de witt county
de_witt_township,il,de witt county
decatur,il,macon county
decatur_township,il,macon county
decker,il,richland county
deer_creek,il,tazewell county
deer_creek_township,il,tazewell county
deer_grove,il,whiteside county
deer_park,il,lake county
deer_park_township,il,lasalle county
deerfield,il,lake county
deerfield_township,il,fulton county
degognia,il,jackson county
dekalb,il,dekalb county
dekalb_township,il,dekalb county
delavan,il,tazewell county
delavan_township,il,tazewell county
dement,il,ogle county
denison,il,lawrence county
denning,il,franklin county
denver,il,richland county
derinda,il,jo daviess county
derry,il,pike county
des_plaines,il,cook county
detroit,il,pike county
detroit_township,il,pike county
diamond,il,grundy county
dieterich,il,effingham county
dillon,il,tazewell county
dimmick,il,lasalle county
divernon,il,sangamon county
divernon_township,il,sangamon county
dix,il,jefferson county
dix_township,il,ford county
dixmoor,il,cook county
dixon,il,lee county
dixon_township,il,lee county
dodds,il,jefferson county
dolson,il,clark county
dolton,il,cook county
dongola,il,union county
donnellson,il,montgomery county
donovan,il,iroquois county
dora,il,moultrie county
dorchester,il,macoupin county
dorchester_township,il,macoupin county
dorr,il,mchenry county
douglas_township_(clark_cnty),il,clark county
douglas_township_(effingham_cnty),il,effingham county
douglas_township_(iroquois_cnty),il,iroquois county
dover,il,bureau county
dover_township,il,bureau county
dowell,il,jackson county
downers_grove,il,dupage county
downers_grove_township,il,dupage county
downs,il,mclean county
downs_township,il,mclean county
drummer,il,ford county
drury,il,rock island county
dry_grove,il,mclean county
dry_point,il,shelby county
du_bois,il,washington county
du_bois_township,il,washington county
du_page,il,will county
du_quoin,il,perry county
duncan,il,mercer county
dundee,il,kane county
dunfermline,il,fulton county
dunham,il,mchenry county
dunlap,il,peoria county
dunleith,il,jo daviess county
dupo,il,st. clair county
durand,il,winnebago county
durand_township,il,winnebago county
durham,il,hancock county
dwight,il,livingston county
dwight_township,il,livingston county
eagarville,il,macoupin county
eagle,il,lasalle county
eagle_creek,il,gallatin county
eagle_point,il,ogle county
earl,il,lasalle county
earlville,il,lasalle county
east_alton,il,madison county
east_bend,il,champaign county
east_brooklyn,il,grundy county
east_cape_girardeau,il,alexander county
east_carondelet,il,st. clair county
east_dubuque,il,jo daviess county
east_dundee,il,kane county
east_eldorado,il,saline county
east_fork_township_(clinton_cnty),il,clinton county
east_fork_township_(montgomery_cnty),il,montgomery county
east_galena,il,jo daviess county
east_galesburg,il,knox county
east_gillespie,il,macoupin county
east_grove,il,lee county
east_hazel_crest,il,cook county
east_lincoln,il,logan county
east_moline,il,rock island county
east_nelson,il,moultrie county
east_oakland,il,coles county
east_peoria,il,tazewell county
east_st._louis,il,st. clair county
east_st._louis_township,il,st. clair county
eastern,il,franklin county
easton,il,mason county
eddyville,il,pope county
eden,il,lasalle county
edford,il,henry county
edgar,il,edgar county
edgewood,il,effingham county
edgington,il,rock island county
edinburg,il,christian county
edwardsville,il,madison county
edwardsville_township,il,madison county
effingham,il,effingham county
el_dara,il,pike county
el_paso,il,woodford county
el_paso_township,il,woodford county
ela,il,lake county
elba,il,knox county
elbridge,il,edgar county
elburn,il,kane county
eldorado,il,saline county
eldorado_township,il,mcdonough county
eldred,il,greene county
elgin,il,kane county
elgin_township,il,kane county
eliza,il,mercer county
elizabeth,il,jo daviess county
elizabeth_township,il,jo daviess county
elizabethtown,il,hardin county
elk,il,jackson county
elk_grove,il,cook county
elk_grove_village,il,cook county
elk_prairie,il,jefferson county
elkhart,il,logan county
elkhart_township,il,logan county
elkhorn,il,brown county
elkhorn_grove,il,carroll county
elkville,il,jackson county
ellington,il,adams county
elliott,il,ford county
ellis_grove,il,randolph county
ellison,il,warren county
ellisville,il,fulton county
ellisville_township,il,fulton county
ellsworth,il,mclean county
elm_grove,il,tazewell county
elm_river,il,wayne county
elmhurst,il,dupage county
elmira,il,stark county
elmwood,il,peoria county
elmwood_park,il,cook county
elmwood_township,il,peoria county
elsah,il,jersey county
elsah_township,il,jersey county
elvaston,il,hancock county
elwood,il,will county
elwood_township,il,vermilion county
embarrass,il,edgar county
emden,il,logan county
eminence,il,logan county
emington,il,livingston county
emma,il,white county
emmet,il,mcdonough county
empire,il,mclean county
energy,il,williamson county
enfield,il,white county
enfield_township,il,white county
engelmann,il,st. clair county
english,il,jersey county
eppards_point,il,livingston county
equality,il,gallatin county
equality_township,il,gallatin county
erie,il,whiteside county
erie_township,il,whiteside county
erienna,il,grundy county
erin,il,stephenson county
esmen,il,livingston county
essex,il,kankakee county
essex_township_(kankakee_cnty),il,kankakee county
essex_township_(stark_cnty),il,stark county
eureka,il,woodford county
evans,il,marshall county
evanston,il,cook county
evansville,il,randolph county
evergreen_park,il,cook county
ewing,il,franklin county
ewing_township,il,franklin county
exeter,il,scott county
fairbury,il,livingston county
fairfield,il,wayne county
fairfield_township,il,bureau county
fairhaven,il,carroll county
fairmont_city,il,st. clair county
fairmount,il,vermilion county
fairmount_township,il,pike county
fairview,il,fulton county
fairview_heights,il,st. clair county
fairview_township,il,fulton county
fall_creek,il,adams county
fall_river,il,lasalle county
fancy_creek,il,sangamon county
farina,il,fayette county
farm_ridge,il,lasalle county
farmer_city,il,de witt county
farmers,il,fulton county
farmersville,il,montgomery county
farmington,il,fulton county
farmington_township,il,fulton county
farrington,il,jefferson county
fayette,il,livingston county
fayetteville,il,st. clair county
fayetteville_township,il,st. clair county
felix,il,grundy county
fenton,il,whiteside county
ferris,il,hancock county
fidelity,il,jersey county
fidelity_township,il,jersey county
field,il,jefferson county
fieldon,il,jersey county
fillmore,il,montgomery county
fillmore_township,il,montgomery county
findlay,il,shelby county
fisher,il,champaign county
fithian,il,vermilion county
flagg,il,ogle county
flanagan,il,livingston county
flannigan,il,hamilton county
flat_branch,il,shelby county
flat_rock,il,crawford county
flint,il,pike county
flora,il,clay county
flora_township,il,boone county
florence,il,pike county
florence_township_(stephenson_cnty),il,stephenson county
florence_township_(will_cnty),il,will county
flossmoor,il,cook county
floyd,il,warren county
fondulac,il,tazewell county
foosland,il,champaign county
ford_heights,il,cook county
forest_city,il,mason county
forest_city_township,il,mason county
forest_lake,il,lake county
forest_park,il,cook county
forest_view,il,cook county
forrest,il,livingston county
forrest_township,il,livingston county
forreston,il,ogle county
forreston_township,il,ogle county
forsyth,il,macon county
fort_russell,il,madison county
foster_township_(madison_cnty),il,madison county
foster_township_(marion_cnty),il,marion county
fountain_bluff,il,jackson county
fountain_creek,il,iroquois county
fountain_green,il,hancock county
four_mile,il,wayne county
fox_lake,il,lake county
fox_lake_hills,il,lake county
fox_river_grove,il,mchenry county
fox_township_(jasper_cnty),il,jasper county
fox_township_(kendall_cnty),il,kendall county
frankfort,il,will county
frankfort_square,il,will county
frankfort_township_(franklin_cnty),il,franklin county
frankfort_township_(will_cnty),il,will county
franklin,il,morgan county
franklin_grove,il,lee county
franklin_grove_township,il,lee county
franklin_park,il,cook county
franklin_township,il,dekalb county
frederick,il,schuyler county
freeburg,il,st. clair county
freeburg_township,il,st. clair county
freedom_township_(carroll_cnty),il,carroll county
freedom_township_(la_salle_cnty),il,lasalle county
freeman_spur,il,williamson county
freeport,il,stephenson county
freeport_township,il,stephenson county
fremont,il,lake county
friends_creek,il,macon county
fulton,il,whiteside county
fulton_township,il,whiteside county
fults,il,monroe county
funks_grove,il,mclean county
gages_lake,il,lake county
galatia,il,saline county
galatia_township,il,saline county
galena,il,jo daviess county
galesburg,il,knox county
galesburg_city,il,knox county
galesburg_township,il,knox county
galva,il,henry county
galva_township,il,henry county
ganeer,il,kankakee county
garden_hill,il,wayne county
garden_plain,il,whiteside county
garden_prairie,il,boone county
gardner,il,grundy county
gardner_township,il,sangamon county
garfield,il,grundy county
garrett,il,douglas county
garrett_township,il,douglas county
gays,il,moultrie county
genesee,il,whiteside county
geneseo,il,henry county
geneseo_township,il,henry county
geneva,il,kane county
geneva_township,il,kane county
genoa,il,dekalb county
genoa_township,il,dekalb county
georgetown,il,vermilion county
georgetown_cdp,il,mcdonough county
georgetown_township,il,vermilion county
german,il,richland county
german_valley,il,stephenson county
germantown,il,clinton county
germantown_hills,il,woodford county
germantown_township,il,clinton county
germanville,il,livingston county
gibson_city,il,ford county
gifford,il,champaign county
gilberts,il,kane county
gillespie,il,macoupin county
gillespie_township,il,macoupin county
gilman,il,iroquois county
gilmer,il,adams county
gilson,il,knox county
girard,il,macoupin county
girard_township,il,macoupin county
gladstone,il,henderson county
gladstone_township,il,henderson county
glasford,il,peoria county
glasgow,il,scott county
glen_carbon,il,madison county
glen_ellyn,il,dupage county
glencoe,il,cook county
glendale_heights,il,dupage county
glenview,il,cook county
glenwood,il,cook county
godfrey,il,madison county
godfrey_township,il,madison county
godley,il,will county
golconda,il,pope county
gold,il,bureau county
gold_hill,il,gallatin county
golden,il,adams county
golden_gate,il,wayne county
golf,il,cook county
good_hope,il,mcdonough county
goode,il,franklin county
goodfarm,il,grundy county
goodfield,il,woodford county
goofy_ridge,il,mason county
goose_creek,il,piatt county
goose_lake,il,grundy county
goreville,il,johnson county
gorham,il,jackson county
goshen,il,stark county
grafton,il,jersey county
grafton_township,il,mchenry county
grand_detour_cdp,il,ogle county
grand_detour_township,il,ogle county
grand_prairie,il,jefferson county
grand_rapids,il,lasalle county
grand_ridge,il,lasalle county
grand_tower,il,jackson county
grand_tower_township,il,jackson county
grandview,il,sangamon county
grandview_township,il,edgar county
grandville,il,jasper county
grandwood_park,il,lake county
granite_city,il,madison county
granite_city_township,il,madison county
grant_park,il,kankakee county
grant_township_(lake_cnty),il,lake county
grant_township_(vermilion_cnty),il,vermilion county
grantfork,il,madison county
granville,il,putnam county
granville_township,il,putnam county
gray,il,white county
grayslake,il,lake county
grayville,il,white county
green_garden,il,will county
green_oaks,il,lake county
green_valley,il,tazewell county
greenbush,il,warren county
greene_township_(mercer_cnty),il,mercer county
greene_township_(woodford_cnty),il,woodford county
greenfield,il,greene county
greenfield_township,il,grundy county
greenup,il,cumberland county
greenup_township,il,cumberland county
greenview,il,menard county
greenville,il,bond county
greenville_township,il,bureau county
greenwood,il,mchenry county
greenwood_township_(christian_cnty),il,christian county
greenwood_township_(mchenry_cnty),il,mchenry county
gridley,il,mclean county
gridley_township,il,mclean county
griggsville,il,pike county
griggsville_township,il,pike county
grisham,il,montgomery county
grove,il,jasper county
groveland_township_(la_salle_cnty),il,lasalle county
groveland_township_(tazewell_cnty),il,tazewell county
grover,il,wayne county
guilford,il,jo daviess county
