,City,State,StateCode,Fips,County,Latitude,Longitude,Population,Density,Zip,_merge
16720,handy,michigan,mi,,,,,,,,left_only
16722,hanover_township_(jackson_cnty),michigan,mi,,,,,,,,left_only
16723,hanover_township_(wexford_cnty),michigan,mi,,,,,,,,left_only
16727,haring_charter_township,michigan,mi,,,,,,,,left_only
16730,harris,michigan,mi,,,,,,,,left_only
16732,harrison_charter_township,michigan,mi,,,,,,,,left_only
16734,harrisville_township,michigan,mi,,,,,,,,left_only
16736,hart_township,michigan,mi,,,,,,,,left_only
16738,hartford_township,michigan,mi,,,,,,,,left_only
16740,hartwick,michigan,mi,,,,,,,,left_only
16744,hastings_charter_township,michigan,mi,,,,,,,,left_only
16745,hatton,michigan,mi,,,,,,,,left_only
16746,hawes,michigan,mi,,,,,,,,left_only
16747,hay,michigan,mi,,,,,,,,left_only
16748,hayes_township_(charlevoix_cnty),michigan,mi,,,,,,,,left_only
16749,hayes_township_(clare_cnty),michigan,mi,,,,,,,,left_only
16750,hayes_township_(otsego_cnty),michigan,mi,,,,,,,,left_only
16751,haynes,michigan,mi,,,,,,,,left_only
16753,hazelton,michigan,mi,,,,,,,,left_only
16754,heath,michigan,mi,,,,,,,,left_only
16755,hebron,michigan,mi,,,,,,,,left_only
16756,helena,michigan,mi,,,,,,,,left_only
16757,hematite,michigan,mi,,,,,,,,left_only
16760,henderson_township,michigan,mi,,,,,,,,left_only
16761,hendricks,michigan,mi,,,,,,,,left_only
16762,henrietta,michigan,mi,,,,,,,,left_only
16764,hersey_township,michigan,mi,,,,,,,,left_only
16766,hiawatha,michigan,mi,,,,,,,,left_only
16768,higgins,michigan,mi,,,,,,,,left_only
16769,highland,michigan,mi,,,,,,,,left_only
16770,highland_charter_township,michigan,mi,,,,,,,,left_only
16772,hill,michigan,mi,,,,,,,,left_only
16774,hillman_township,michigan,mi,,,,,,,,left_only
16776,hillsdale_township,michigan,mi,,,,,,,,left_only
16777,hinton,michigan,mi,,,,,,,,left_only
16779,holland_charter_township,michigan,mi,,,,,,,,left_only
16780,holland_township,michigan,mi,,,,,,,,left_only
16782,holly_township,michigan,mi,,,,,,,,left_only
16783,holmes,michigan,mi,,,,,,,,left_only
16785,holton,michigan,mi,,,,,,,,left_only
16786,home_township_(montcalm_cnty),michigan,mi,,,,,,,,left_only
16787,home_township_(newaygo_cnty),michigan,mi,,,,,,,,left_only
16789,homer_township_(calhoun_cnty),michigan,mi,,,,,,,,left_only
16790,homer_township_(midland_cnty),michigan,mi,,,,,,,,left_only
16791,homestead,michigan,mi,,,,,,,,left_only
16793,hope_township_(barry_cnty),michigan,mi,,,,,,,,left_only
16794,hope_township_(midland_cnty),michigan,mi,,,,,,,,left_only
16796,hopkins_township,michigan,mi,,,,,,,,left_only
16797,horton,michigan,mi,,,,,,,,left_only
16801,houghton_township,michigan,mi,,,,,,,,left_only
16802,howard,michigan,mi,,,,,,,,left_only
16805,howell_township,michigan,mi,,,,,,,,left_only
16810,hudson_township_(charlevoix_cnty),michigan,mi,,,,,,,,left_only
16811,hudson_township_(lenawee_cnty),michigan,mi,,,,,,,,left_only
16812,hudson_township_(mackinac_cnty),michigan,mi,,,,,,,,left_only
16814,hulbert,michigan,mi,,,,,,,,left_only
16815,humboldt,michigan,mi,,,,,,,,left_only
16816,hume,michigan,mi,,,,,,,,left_only
16818,huron,michigan,mi,,,,,,,,left_only
16819,huron_charter_township,michigan,mi,,,,,,,,left_only
16821,imlay,michigan,mi,,,,,,,,left_only
16823,independence_charter_township,michigan,mi,,,,,,,,left_only
16825,indianfields,michigan,mi,,,,,,,,left_only
16826,ingallston,michigan,mi,,,,,,,,left_only
16827,ingersoll,michigan,mi,,,,,,,,left_only
16828,ingham,michigan,mi,,,,,,,,left_only
16830,inland,michigan,mi,,,,,,,,left_only
16831,interior,michigan,mi,,,,,,,,left_only
16833,inverness,michigan,mi,,,,,,,,left_only
16834,inwood,michigan,mi,,,,,,,,left_only
16836,ionia_township,michigan,mi,,,,,,,,left_only
16837,iosco,michigan,mi,,,,,,,,left_only
16838,ira,michigan,mi,,,,,,,,left_only
16841,iron_river_township,michigan,mi,,,,,,,,left_only
16844,ironwood_charter_township,michigan,mi,,,,,,,,left_only
16845,irving,michigan,mi,,,,,,,,left_only
16846,isabella,michigan,mi,,,,,,,,left_only
16848,ishpeming_township,michigan,mi,,,,,,,,left_only
16851,james,michigan,mi,,,,,,,,left_only
16852,jamestown_charter_township,michigan,mi,,,,,,,,left_only
16854,jasper_township,michigan,mi,,,,,,,,left_only
16855,jefferson_township_(cass_cnty),michigan,mi,,,,,,,,left_only
16856,jefferson_township_(hillsdale_cnty),michigan,mi,,,,,,,,left_only
16859,jerome,michigan,mi,,,,,,,,left_only
16860,johnstown,michigan,mi,,,,,,,,left_only
16861,jonesfield,michigan,mi,,,,,,,,left_only
16863,jordan,michigan,mi,,,,,,,,left_only
16864,joyfield,michigan,mi,,,,,,,,left_only
16865,juniata,michigan,mi,,,,,,,,left_only
16868,kalamazoo_charter_township,michigan,mi,,,,,,,,left_only
16869,kalamo,michigan,mi,,,,,,,,left_only
16872,kalkaska_township,michigan,mi,,,,,,,,left_only
16873,kasson,michigan,mi,,,,,,,,left_only
16874,kawkawlin,michigan,mi,,,,,,,,left_only
16875,kearney,michigan,mi,,,,,,,,left_only
16877,keeler,michigan,mi,,,,,,,,left_only
16878,keene,michigan,mi,,,,,,,,left_only
16879,kenockee,michigan,mi,,,,,,,,left_only
16882,kimball,michigan,mi,,,,,,,,left_only
16884,kinderhook,michigan,mi,,,,,,,,left_only
16888,kingston_township,michigan,mi,,,,,,,,left_only
16889,kinross_charter_township,michigan,mi,,,,,,,,left_only
16890,klacking,michigan,mi,,,,,,,,left_only
16891,kochville,michigan,mi,,,,,,,,left_only
16892,koehler,michigan,mi,,,,,,,,left_only
16893,koylton,michigan,mi,,,,,,,,left_only
16894,krakow,michigan,mi,,,,,,,,left_only
16895,la_salle,michigan,mi,,,,,,,,left_only
16896,lafayette,michigan,mi,,,,,,,,left_only
16897,lagrange,michigan,mi,,,,,,,,left_only
16899,laird,michigan,mi,,,,,,,,left_only
16902,lake_charter_township,michigan,mi,,,,,,,,left_only
16911,lake_township_(benzie_cnty),michigan,mi,,,,,,,,left_only
16912,lake_township_(huron_cnty),michigan,mi,,,,,,,,left_only
16913,lake_township_(lake_cnty),michigan,mi,,,,,,,,left_only
16914,lake_township_(menominee_cnty),michigan,mi,,,,,,,,left_only
16915,lake_township_(missaukee_cnty),michigan,mi,,,,,,,,left_only
16916,lake_township_(roscommon_cnty),michigan,mi,,,,,,,,left_only
16918,lakefield_township_(luce_cnty),michigan,mi,,,,,,,,left_only
16919,lakefield_township_(saginaw_cnty),michigan,mi,,,,,,,,left_only
16920,laketon,michigan,mi,,,,,,,,left_only
16921,laketown,michigan,mi,,,,,,,,left_only
16925,lamotte,michigan,mi,,,,,,,,left_only
16927,l'anse_township,michigan,mi,,,,,,,,left_only
16929,lansing_charter_township,michigan,mi,,,,,,,,left_only
16931,lapeer_township,michigan,mi,,,,,,,,left_only
16932,larkin_charter_township,michigan,mi,,,,,,,,left_only
16936,lawrence_township,michigan,mi,,,,,,,,left_only
16939,le_roy_township,michigan,mi,,,,,,,,left_only
16940,leavitt,michigan,mi,,,,,,,,left_only
16941,lebanon,michigan,mi,,,,,,,,left_only
16942,lee_township_(allegan_cnty),michigan,mi,,,,,,,,left_only
16943,lee_township_(calhoun_cnty),michigan,mi,,,,,,,,left_only
16944,lee_township_(midland_cnty),michigan,mi,,,,,,,,left_only
16945,leelanau,michigan,mi,,,,,,,,left_only
16946,leighton,michigan,mi,,,,,,,,left_only
16948,leland_township,michigan,mi,,,,,,,,left_only
16950,lenox,michigan,mi,,,,,,,,left_only
16952,leoni,michigan,mi,,,,,,,,left_only
16953,leonidas,michigan,mi,,,,,,,,left_only
16954,leroy_township_(calhoun_cnty),michigan,mi,,,,,,,,left_only
16955,leroy_township_(ingham_cnty),michigan,mi,,,,,,,,left_only
16957,leslie_township,michigan,mi,,,,,,,,left_only
16962,lexington_township,michigan,mi,,,,,,,,left_only
16963,liberty_township_(jackson_cnty),michigan,mi,,,,,,,,left_only
16964,liberty_township_(wexford_cnty),michigan,mi,,,,,,,,left_only
16965,lilley,michigan,mi,,,,,,,,left_only
16966,lima,michigan,mi,,,,,,,,left_only
16967,limestone,michigan,mi,,,,,,,,left_only
16969,lincoln_charter_township,michigan,mi,,,,,,,,left_only
16971,lincoln_township_(arenac_cnty),michigan,mi,,,,,,,,left_only
16972,lincoln_township_(clare_cnty),michigan,mi,,,,,,,,left_only
16973,lincoln_township_(huron_cnty),michigan,mi,,,,,,,,left_only
16974,lincoln_township_(isabella_cnty),michigan,mi,,,,,,,,left_only
16975,lincoln_township_(midland_cnty),michigan,mi,,,,,,,,left_only
16976,lincoln_township_(newaygo_cnty),michigan,mi,,,,,,,,left_only
16977,lincoln_township_(osceola_cnty),michigan,mi,,,,,,,,left_only
16980,litchfield_township,michigan,mi,,,,,,,,left_only
16981,little_traverse,michigan,mi,,,,,,,,left_only
16982,littlefield,michigan,mi,,,,,,,,left_only
16983,livingston,michigan,mi,,,,,,,,left_only
16985,locke,michigan,mi,,,,,,,,left_only
16986,lockport,michigan,mi,,,,,,,,left_only
16987,lodi,michigan,mi,,,,,,,,left_only
16988,logan_township_(mason_cnty),michigan,mi,,,,,,,,left_only
16989,logan_township_(ogemaw_cnty),michigan,mi,,,,,,,,left_only
16990,london,michigan,mi,,,,,,,,left_only
16991,long_lake,michigan,mi,,,,,,,,left_only
16992,long_rapids,michigan,mi,,,,,,,,left_only
16995,loud,michigan,mi,,,,,,,,left_only
16996,lovells,michigan,mi,,,,,,,,left_only
16998,lowell_charter_township,michigan,mi,,,,,,,,left_only
17003,lyndon,michigan,mi,,,,,,,,left_only
17004,lynn,michigan,mi,,,,,,,,left_only
17005,lyon,michigan,mi,,,,,,,,left_only
17006,lyon_charter_township,michigan,mi,,,,,,,,left_only
17008,lyons_township,michigan,mi,,,,,,,,left_only
17010,mackinaw,michigan,mi,,,,,,,,left_only
17012,macomb,michigan,mi,,,,,,,,left_only
17013,macon,michigan,mi,,,,,,,,left_only
17014,madison_charter_township,michigan,mi,,,,,,,,left_only
17017,mancelona_township,michigan,mi,,,,,,,,left_only
17019,manchester_township,michigan,mi,,,,,,,,left_only
17022,manistee_township,michigan,mi,,,,,,,,left_only
17024,manistique_township,michigan,mi,,,,,,,,left_only
17026,manlius,michigan,mi,,,,,,,,left_only
17027,mansfield,michigan,mi,,,,,,,,left_only
17030,maple_forest,michigan,mi,,,,,,,,left_only
17031,maple_grove_township_(barry_cnty),michigan,mi,,,,,,,,left_only
17032,maple_grove_township_(manistee_cnty),michigan,mi,,,,,,,,left_only
17033,maple_grove_township_(saginaw_cnty),michigan,mi,,,,,,,,left_only
17035,maple_ridge_township_(alpena_cnty),michigan,mi,,,,,,,,left_only
17036,maple_ridge_township_(delta_cnty),michigan,mi,,,,,,,,left_only
17037,maple_river,michigan,mi,,,,,,,,left_only
17038,maple_valley_township_(montcalm_cnty),michigan,mi,,,,,,,,left_only
17039,maple_valley_township_(sanilac_cnty),michigan,mi,,,,,,,,left_only
17040,marathon,michigan,mi,,,,,,,,left_only
17042,marcellus_township,michigan,mi,,,,,,,,left_only
17043,marengo,michigan,mi,,,,,,,,left_only
17045,marenisco_township,michigan,mi,,,,,,,,left_only
17046,marilla,michigan,mi,,,,,,,,left_only
17049,marion_township_(charlevoix_cnty),michigan,mi,,,,,,,,left_only
17050,marion_township_(livingston_cnty),michigan,mi,,,,,,,,left_only
17051,marion_township_(osceola_cnty),michigan,mi,,,,,,,,left_only
17052,marion_township_(saginaw_cnty),michigan,mi,,,,,,,,left_only
17053,marion_township_(sanilac_cnty),michigan,mi,,,,,,,,left_only
17054,markey,michigan,mi,,,,,,,,left_only
17056,marlette_township,michigan,mi,,,,,,,,left_only
17058,marquette_charter_township,michigan,mi,,,,,,,,left_only
17059,marquette_township,michigan,mi,,,,,,,,left_only
17061,marshall_township,michigan,mi,,,,,,,,left_only
17063,martin_township,michigan,mi,,,,,,,,left_only
17064,martiny,michigan,mi,,,,,,,,left_only
17067,mason_township_(arenac_cnty),michigan,mi,,,,,,,,left_only
17068,mason_township_(cass_cnty),michigan,mi,,,,,,,,left_only
17069,masonville,michigan,mi,,,,,,,,left_only
17070,mastodon,michigan,mi,,,,,,,,left_only
17071,matchwood,michigan,mi,,,,,,,,left_only
17072,mathias,michigan,mi,,,,,,,,left_only
17074,matteson,michigan,mi,,,,,,,,left_only
17076,mayfield_township_(grand_traverse_cnty),michigan,mi,,,,,,,,left_only
17077,mayfield_township_(lapeer_cnty),michigan,mi,,,,,,,,left_only
17081,mckinley_township_(emmet_cnty),michigan,mi,,,,,,,,left_only
17082,mckinley_township_(huron_cnty),michigan,mi,,,,,,,,left_only
17083,mcmillan_township_(luce_cnty),michigan,mi,,,,,,,,left_only
17084,mcmillan_township_(ontonagon_cnty),michigan,mi,,,,,,,,left_only
17085,meade_township_(huron_cnty),michigan,mi,,,,,,,,left_only
17086,meade_township_(mason_cnty),michigan,mi,,,,,,,,left_only
17088,mecosta_township,michigan,mi,,,,,,,,left_only
17089,medina,michigan,mi,,,,,,,,left_only
17090,mellen,michigan,mi,,,,,,,,left_only
17091,melrose,michigan,mi,,,,,,,,left_only
17096,mendon_township,michigan,mi,,,,,,,,left_only
17098,menominee_township,michigan,mi,,,,,,,,left_only
17099,mentor_township_(cheboygan_cnty),michigan,mi,,,,,,,,left_only
17100,mentor_township_(oscoda_cnty),michigan,mi,,,,,,,,left_only
17101,meridian_charter_township,michigan,mi,,,,,,,,left_only
17103,merrill_township,michigan,mi,,,,,,,,left_only
17104,merritt,michigan,mi,,,,,,,,left_only
17107,metamora_township,michigan,mi,,,,,,,,left_only
17108,metz,michigan,mi,,,,,,,,left_only
17109,meyer,michigan,mi,,,,,,,,left_only
17112,michigamme_township,michigan,mi,,,,,,,,left_only
17114,middle_branch,michigan,mi,,,,,,,,left_only
17115,middlebury,michigan,mi,,,,,,,,left_only
17119,midland_charter_township,michigan,mi,,,,,,,,left_only
17120,mikado,michigan,mi,,,,,,,,left_only
17122,milan_township,michigan,mi,,,,,,,,left_only
17124,milford_charter_township,michigan,mi,,,,,,,,left_only
17125,millbrook,michigan,mi,,,,,,,,left_only
17126,millen,michigan,mi,,,,,,,,left_only
17129,millington_township,michigan,mi,,,,,,,,left_only
17130,mills_township_(midland_cnty),michigan,mi,,,,,,,,left_only
17131,mills_township_(ogemaw_cnty),michigan,mi,,,,,,,,left_only
17132,milton_township_(antrim_cnty),michigan,mi,,,,,,,,left_only
17133,milton_township_(cass_cnty),michigan,mi,,,,,,,,left_only
17134,minden,michigan,mi,,,,,,,,left_only
17137,mitchell,michigan,mi,,,,,,,,left_only
17138,moffatt,michigan,mi,,,,,,,,left_only
17139,moltke,michigan,mi,,,,,,,,left_only
17140,monitor_charter_township,michigan,mi,,,,,,,,left_only
17142,monroe_charter_township,michigan,mi,,,,,,,,left_only
17143,monroe_township,michigan,mi,,,,,,,,left_only
17145,montague_township,michigan,mi,,,,,,,,left_only
17146,montcalm,michigan,mi,,,,,,,,left_only
17147,monterey,michigan,mi,,,,,,,,left_only
17149,montmorency,michigan,mi,,,,,,,,left_only
17151,montrose_charter_township,michigan,mi,,,,,,,,left_only
17152,moore,michigan,mi,,,,,,,,left_only
17153,moorland,michigan,mi,,,,,,,,left_only
17154,moran,michigan,mi,,,,,,,,left_only
17158,morton,michigan,mi,,,,,,,,left_only
17159,moscow,michigan,mi,,,,,,,,left_only
17160,mottville,michigan,mi,,,,,,,,left_only
17162,mount_forest,michigan,mi,,,,,,,,left_only
17163,mount_haley,michigan,mi,,,,,,,,left_only
17165,mount_morris_township,michigan,mi,,,,,,,,left_only
17167,mueller,michigan,mi,,,,,,,,left_only
17169,mullett,michigan,mi,,,,,,,,left_only
17171,mundy,michigan,mi,,,,,,,,left_only
17173,munising_township,michigan,mi,,,,,,,,left_only
17174,munro,michigan,mi,,,,,,,,left_only
17176,muskegon_charter_township,michigan,mi,,,,,,,,left_only
17178,mussey,michigan,mi,,,,,,,,left_only
17179,nadeau,michigan,mi,,,,,,,,left_only
17180,nahma,michigan,mi,,,,,,,,left_only
17182,napoleon_township,michigan,mi,,,,,,,,left_only
17185,negaunee_township,michigan,mi,,,,,,,,left_only
17186,nelson,michigan,mi,,,,,,,,left_only
17188,nester,michigan,mi,,,,,,,,left_only
17191,new_buffalo_township,michigan,mi,,,,,,,,left_only
17194,new_haven_township_(gratiot_cnty),michigan,mi,,,,,,,,left_only
17195,new_haven_township_(shiawassee_cnty),michigan,mi,,,,,,,,left_only
17198,newark,michigan,mi,,,,,,,,left_only
17200,newberg,michigan,mi,,,,,,,,left_only
17202,newfield,michigan,mi,,,,,,,,left_only
17203,newkirk,michigan,mi,,,,,,,,left_only
17204,newton_township_(calhoun_cnty),michigan,mi,,,,,,,,left_only
17205,newton_township_(mackinac_cnty),michigan,mi,,,,,,,,left_only
17207,niles_township,michigan,mi,,,,,,,,left_only
17208,noble,michigan,mi,,,,,,,,left_only
17209,norman,michigan,mi,,,,,,,,left_only
17211,north_allis,michigan,mi,,,,,,,,left_only
17213,north_branch_township,michigan,mi,,,,,,,,left_only
17215,north_plains,michigan,mi,,,,,,,,left_only
17216,north_shade,michigan,mi,,,,,,,,left_only
17217,north_star,michigan,mi,,,,,,,,left_only
17218,northfield,michigan,mi,,,,,,,,left_only
17222,northville_township,michigan,mi,,,,,,,,left_only
17224,norvell,michigan,mi,,,,,,,,left_only
17226,norway_township,michigan,mi,,,,,,,,left_only
17227,norwich_township_(missaukee_cnty),michigan,mi,,,,,,,,left_only
17228,norwich_township_(newaygo_cnty),michigan,mi,,,,,,,,left_only
17230,norwood_township,michigan,mi,,,,,,,,left_only
17231,nottawa_township_(isabella_cnty),michigan,mi,,,,,,,,left_only
17232,nottawa_township_(st._joseph_cnty),michigan,mi,,,,,,,,left_only
17233,novesta,michigan,mi,,,,,,,,left_only
17235,novi_township,michigan,mi,,,,,,,,left_only
17236,nunda,michigan,mi,,,,,,,,left_only
17239,oakfield,michigan,mi,,,,,,,,left_only
17240,oakland_charter_township,michigan,mi,,,,,,,,left_only
17242,oceola,michigan,mi,,,,,,,,left_only
17243,ocqueoc,michigan,mi,,,,,,,,left_only
17245,odessa,michigan,mi,,,,,,,,left_only
17246,ogden,michigan,mi,,,,,,,,left_only
17247,ogemaw,michigan,mi,,,,,,,,left_only
17249,olive_township_(clinton_cnty),michigan,mi,,,,,,,,left_only
17250,olive_township_(ottawa_cnty),michigan,mi,,,,,,,,left_only
17251,oliver_township_(huron_cnty),michigan,mi,,,,,,,,left_only
17252,oliver_township_(kalkaska_cnty),michigan,mi,,,,,,,,left_only
17257,oneida_charter_township,michigan,mi,,,,,,,,left_only
17259,onekama_township,michigan,mi,,,,,,,,left_only
17260,onondaga,michigan,mi,,,,,,,,left_only
17261,onota,michigan,mi,,,,,,,,left_only
17264,ontonagon_township,michigan,mi,,,,,,,,left_only
17265,ontwa,michigan,mi,,,,,,,,left_only
17266,orange_township_(ionia_cnty),michigan,mi,,,,,,,,left_only
17267,orange_township_(kalkaska_cnty),michigan,mi,,,,,,,,left_only
17268,orangeville,michigan,mi,,,,,,,,left_only
17269,orchard_lake_village,michigan,mi,,,,,,,,left_only
17270,oregon,michigan,mi,,,,,,,,left_only
17271,orient,michigan,mi,,,,,,,,left_only
17272,orion_charter_township,michigan,mi,,,,,,,,left_only
17273,orleans,michigan,mi,,,,,,,,left_only
17274,oronoko_charter_township,michigan,mi,,,,,,,,left_only
17276,osceola_township_(houghton_cnty),michigan,mi,,,,,,,,left_only
17277,osceola_township_(osceola_cnty),michigan,mi,,,,,,,,left_only
17279,oscoda_charter_township,michigan,mi,,,,,,,,left_only
17280,oshtemo_charter_township,michigan,mi,,,,,,,,left_only
17282,ossineke_township,michigan,mi,,,,,,,,left_only
17283,otisco,michigan,mi,,,,,,,,left_only
17286,otsego_lake,michigan,mi,,,,,,,,left_only
17287,otsego_township,michigan,mi,,,,,,,,left_only
17289,otto,michigan,mi,,,,,,,,left_only
17290,overisel,michigan,mi,,,,,,,,left_only
17292,ovid_township_(branch_cnty),michigan,mi,,,,,,,,left_only
17293,ovid_township_(clinton_cnty),michigan,mi,,,,,,,,left_only
17296,owosso_charter_township,michigan,mi,,,,,,,,left_only
17298,oxford_charter_township,michigan,mi,,,,,,,,left_only
17300,palmyra,michigan,mi,,,,,,,,left_only
17301,paradise,michigan,mi,,,,,,,,left_only
17304,park_township_(ottawa_cnty),michigan,mi,,,,,,,,left_only
17305,park_township_(st._joseph_cnty),michigan,mi,,,,,,,,left_only
17308,parma_township,michigan,mi,,,,,,,,left_only
17309,pavilion,michigan,mi,,,,,,,,left_only
17312,paw_paw_township,michigan,mi,,,,,,,,left_only
17313,peacock,michigan,mi,,,,,,,,left_only
17314,peaine,michigan,mi,,,,,,,,left_only
17318,peninsula,michigan,mi,,,,,,,,left_only
17319,penn,michigan,mi,,,,,,,,left_only
17320,pennfield_charter_township,michigan,mi,,,,,,,,left_only
17321,pentland,michigan,mi,,,,,,,,left_only
17323,pentwater_township,michigan,mi,,,,,,,,left_only
17324,pere_marquette_charter_township,michigan,mi,,,,,,,,left_only
17327,perry_township,michigan,mi,,,,,,,,left_only
17331,pickford,michigan,mi,,,,,,,,left_only
17333,pierson_township,michigan,mi,,,,,,,,left_only
17338,pinconning_township,michigan,mi,,,,,,,,left_only
17339,pine,michigan,mi,,,,,,,,left_only
17340,pine_grove,michigan,mi,,,,,,,,left_only
17341,pine_river,michigan,mi,,,,,,,,left_only
17342,pinora,michigan,mi,,,,,,,,left_only
